Date,portfolio_return,gross_return,turnover,turnover_cost,scheduled_rebalance_flag,rebalance_flag
2007-04-16,0.008171725795607146,0.008171725795607146,0.0,0.0,0,0
2007-04-17,0.0013078117021752835,0.0013078117021752835,0.0,0.0,0,0
2007-04-18,0.0020299449690193636,0.0020299449690193636,0.0,0.0,0,0
2007-04-19,-0.00803143976251369,-0.00803143976251369,0.0,0.0,0,0
2007-04-20,0.010641124994798128,0.010641124994798128,0.0,0.0,0,0
2007-04-22,0.0,0.0,0.0,0.0,0,0
2007-04-23,0.00341397806833994,0.00341397806833994,0.0,0.0,0,0
2007-04-24,-0.0026336549419513724,-0.0026336549419513724,0.0,0.0,0,0
2007-04-25,0.004286760937890332,0.004286760937890332,0.0,0.0,0,0
2007-04-26,-0.003795830676656226,-0.003795830676656226,0.0,0.0,0,0
2007-04-27,0.0014091236816880413,0.0014091236816880413,0.0,0.0,0,0
2007-04-29,0.0,0.0,0.0,0.0,0,0
2007-04-30,-0.003118861013388498,-0.003118861013388498,0.0,0.0,0,0
2007-05-01,-0.001486199106752606,-0.001486199106752606,0.0,0.0,0,0
2007-05-02,0.00334310412448023,0.00334310412448023,0.0,0.0,0,0
2007-05-03,0.0045863386832715345,0.0045863386832715345,0.0,0.0,0,0
2007-05-04,0.001657131697335114,0.001657131697335114,0.0,0.0,0,0
2007-05-06,0.0,0.0,0.0,0.0,0,0
2007-05-07,0.002360450537407004,0.002360450537407004,0.0,0.0,0,0
2007-05-08,0.0017594043194813734,0.0017594043194813734,0.0,0.0,0,0
2007-05-09,0.0010974637054336658,0.0010974637054336658,0.0,0.0,0,0
2007-05-10,-0.010565711237307759,-0.010565711237307759,0.0,0.0,0,0
2007-05-11,0.0060042144567673955,0.0060042144567673955,0.0,0.0,0,0
2007-05-13,0.0,0.0,0.0,0.0,0,0
2007-05-14,-0.0008239864741379269,-0.0008239864741379269,0.0,0.0,0,0
2007-05-15,-0.00505282839006792,-0.00505282839006792,0.0,0.0,0,0
2007-05-16,0.0019968792829445597,0.0019968792829445597,0.0,0.0,0,0
2007-05-17,-0.001696161166681934,-0.001696161166681934,0.0,0.0,0,0
2007-05-18,0.0024786903999737455,0.0024786903999737455,0.0,0.0,0,0
2007-05-20,0.0,0.0,0.0,0.0,0,0
2007-05-21,0.003975891990524206,0.003975891990524206,0.0,0.0,0,0
2007-05-22,0.0007262721147895384,0.0007262721147895384,0.0,0.0,0,0
2007-05-23,0.000981079374655494,0.000981079374655494,0.0,0.0,0,0
2007-05-24,-0.007824005107832313,-0.007824005107832313,0.0,0.0,0,0
2007-05-25,0.004420414840060924,0.004420414840060924,0.0,0.0,0,0
2007-05-27,0.0,0.0,0.0,0.0,0,0
2007-05-28,0.002252742562935154,0.002252742562935154,0.0,0.0,0,0
2007-05-29,0.006984548159501307,0.006984548159501307,0.0,0.0,0,0
2007-05-30,-0.0015948388309447393,-0.0015948388309447393,0.0,0.0,0,0
2007-05-31,0.0038596725790801833,0.0038596725790801833,0.0,0.0,0,0
2007-06-01,0.0019101799618157613,0.0019101799618157613,0.0,0.0,0,0
2007-06-03,0.0,0.0,0.0,0.0,0,0
2007-06-04,-0.0053764081126440886,-0.0053764081126440886,0.0,0.0,0,0
2007-06-05,-0.001033136427872888,-0.001033136427872888,0.0,0.0,0,0
2007-06-06,-0.0029786628825731634,-0.0029786628825731634,0.0,0.0,0,0
2007-06-07,-0.01104873007209562,-0.01104873007209562,0.0,0.0,0,0
2007-06-08,0.0023068560871430006,0.0023068560871430006,0.0,0.0,0,0
2007-06-10,0.0,0.0,0.0,0.0,0,0
2007-06-11,0.002806680743771576,0.002806680743771576,0.0,0.0,0,0
2007-06-12,-0.005998148177070313,-0.005998148177070313,0.0,0.0,0,0
2007-06-13,0.011559343225809256,0.011559343225809256,0.0,0.0,0,0
2007-06-14,0.0001330577731906716,0.0001330577731906716,0.0,0.0,0,0
2007-06-15,0.005704798649130234,0.005704798649130234,0.0,0.0,0,0
2007-06-17,0.0,0.0,0.0,0.0,0,0
2007-06-18,0.0018367927817675058,0.0018367927817675058,0.0,0.0,0,0
2007-06-19,0.003789655068250217,0.003789655068250217,0.0,0.0,0,0
2007-06-20,-0.012053931453183125,-0.012053931453183125,0.0,0.0,0,0
2007-06-21,0.0023615154920309583,0.0023615154920309583,0.0,0.0,0,0
2007-06-22,-0.008989023430161142,-0.008989023430161142,0.0,0.0,0,0
2007-06-24,0.0,0.0,0.0,0.0,0,0
2007-06-25,-0.00790652798262687,-0.00790652798262687,0.0,0.0,0,0
2007-06-26,-0.0048170028230324295,-0.0048170028230324295,0.0,0.0,0,0
2007-06-27,0.009078477823235481,0.009078477823235481,0.0,0.0,0,0
2007-06-28,-0.003141816842323696,-0.003141816842323696,0.0,0.0,0,0
2007-06-29,-0.0025423701604024985,-0.0025423701604024985,0.0,0.0,0,0
2007-07-01,0.0,0.0,0.0,0.0,0,0
2007-07-02,0.009319683972105187,0.009319683972105187,0.0,0.0,0,0
2007-07-03,0.001952691850039115,0.001952691850039115,0.0,0.0,0,0
2007-07-04,-0.0016332794933764095,-0.0016332794933764095,0.0,0.0,0,0
2007-07-05,-0.005459808819293908,-0.005459808819293908,0.0,0.0,0,0
2007-07-06,0.006939396904347748,0.006939396904347748,0.0,0.0,0,0
2007-07-08,0.0,0.0,0.0,0.0,0,0
2007-07-09,0.004217826139874304,0.004217826139874304,0.0,0.0,0,0
2007-07-10,-0.0067977388513765155,-0.0067977388513765155,0.0,0.0,0,0
2007-07-11,0.0013838758187486107,0.0013838758187486107,0.0,0.0,0,0
2007-07-12,0.010989686738483682,0.010989686738483682,0.0,0.0,0,0
2007-07-13,0.0028153305384365857,0.0028153305384365857,0.0,0.0,0,0
2007-07-15,0.0,0.0,0.0,0.0,0,0
2007-07-16,-0.0044076159139750225,-0.0044076159139750225,0.0,0.0,0,0
2007-07-17,0.0009558645521248776,0.0009558645521248776,0.0,0.0,0,0
2007-07-18,0.002171644811414533,0.002171644811414533,0.0,0.0,0,0
2007-07-19,0.003794982556510301,0.003794982556510301,0.0,0.0,0,0
2007-07-20,-0.0007296102498894298,-0.0007296102498894298,0.0,0.0,0,0
2007-07-22,0.0,0.0,0.0,0.0,0,0
2007-07-23,0.003959387589601773,0.003959387589601773,0.0,0.0,0,0
2007-07-24,-0.009509461926830732,-0.009509461926830732,0.0,0.0,0,0
2007-07-25,0.002311146714775612,0.002311146714775612,0.0,0.0,0,0
2007-07-26,-0.013171548546597269,-0.013171548546597269,0.0,0.0,0,0
2007-07-27,-0.010060683246982168,-0.010060683246982168,0.0,0.0,0,0
2007-07-29,0.0,0.0,0.0,0.0,0,0
2007-07-30,0.00850222835940601,0.00850222835940601,0.0,0.0,0,0
2007-07-31,-0.0042369159250960796,-0.0042369159250960796,0.0,0.0,0,0
2007-08-01,-0.00030987326135529104,-0.00030987326135529104,0.0,0.0,0,0
2007-08-02,0.006073917155606314,0.006073917155606314,0.0,0.0,0,0
2007-08-03,-0.007019338746770587,-0.007019338746770587,0.0,0.0,0,0
2007-08-05,0.0,0.0,0.0,0.0,0,0
2007-08-06,0.01299508122138068,0.01299508122138068,0.0,0.0,0,0
2007-08-07,0.003897289788726709,0.003897289788726709,0.0,0.0,0,0
2007-08-08,0.00723376841837297,0.00723376841837297,0.0,0.0,0,0
2007-08-09,-0.012586688136122688,-0.012586688136122688,0.0,0.0,0,0
2007-08-10,-0.0013272812812888963,-0.0013272812812888963,0.0,0.0,0,0
2007-08-12,0.0,0.0,0.0,0.0,0,0
2007-08-13,-0.0014461694852575767,-0.0014461694852575767,0.0,0.0,0,0
2007-08-14,-0.007547885293002426,-0.007547885293002426,0.0,0.0,0,0
2007-08-15,-0.007855183076676753,-0.007855183076676753,0.0,0.0,0,0
2007-08-16,-0.002653830523871665,-0.002653830523871665,0.0,0.0,0,0
2007-08-17,0.006406733844019308,0.006406733844019308,0.0,0.0,0,0
2007-08-19,0.0,0.0,0.0,0.0,0,0
2007-08-20,0.008772562445727038,0.008772562445727038,0.0,0.0,0,0
2007-08-21,0.0037087948849336837,0.0037087948849336837,0.0,0.0,0,0
2007-08-22,0.0073180530330710526,0.0073180530330710526,0.0,0.0,0,0
2007-08-23,0.00198330330333178,0.00198330330333178,0.0,0.0,0,0
2007-08-24,0.00862455497406781,0.00862455497406781,0.0,0.0,0,0
2007-08-26,0.0,0.0,0.0,0.0,0,0
2007-08-27,-0.004262427985959685,-0.004262427985959685,0.0,0.0,0,0
2007-08-28,-0.01142052402931165,-0.01142052402931165,0.0,0.0,0,0
2007-08-29,0.00902293288984099,0.00902293288984099,0.0,0.0,0,0
2007-08-30,0.0006557187429075355,0.0006557187429075355,0.0,0.0,0,0
2007-08-31,0.010982580042640171,0.010982580042640171,0.0,0.0,0,0
2007-09-02,0.0,0.0,0.0,0.0,0,0
2007-09-03,0.0026797384643419487,0.0026797384643419487,0.0,0.0,0,0
2007-09-04,0.005816760127445035,0.005816760127445035,0.0,0.0,0,0
2007-09-05,-0.0063759691309377056,-0.0063759691309377056,0.0,0.0,0,0
2007-09-06,0.006986347945933008,0.006986347945933008,0.0,0.0,0,0
2007-09-07,-0.008182347484239825,-0.008182347484239825,0.0,0.0,0,0
2007-09-09,0.0,0.0,0.0,0.0,0,0
2007-09-10,0.0008002644749426141,0.0008002644749426141,0.0,0.0,0,0
2007-09-11,0.0030598215320169777,0.0030598215320169777,0.0,0.0,0,0
2007-09-12,0.0009068456651938683,0.0009068456651938683,0.0,0.0,0,0
2007-09-13,0.006324198122716151,0.006324198122716151,0.0,0.0,0,0
2007-09-14,0.002633495417737893,0.002633495417737893,0.0,0.0,0,0
2007-09-16,0.0,0.0,0.0,0.0,0,0
2007-09-17,0.0029939887202238675,0.0029939887202238675,0.0,0.0,0,0
2007-09-18,0.014021508193397026,0.014021508193397026,0.0,0.0,0,0
2007-09-19,0.0032733128521200503,0.0032733128521200503,0.0,0.0,0,0
2007-09-20,0.0011381099653076524,0.0011381099653076524,0.0,0.0,0,0
2007-09-21,0.0010679431068663584,0.0010679431068663584,0.0,0.0,0,0
2007-09-23,0.0,0.0,0.0,0.0,0,0
2007-09-24,-0.00027005789360981216,-0.00027005789360981216,0.0,0.0,0,0
2007-09-25,-0.0021978937309501457,-0.0021978937309501457,0.0,0.0,0,0
2007-09-26,-0.00035250901467193303,-0.00035250901467193303,0.0,0.0,0,0
2007-09-27,0.007068843839189918,0.007068843839189918,0.0,0.0,0,0
2007-09-28,0.004579825170009474,0.004579825170009474,0.0,0.0,0,0
2007-09-30,0.0,0.0,0.0,0.0,0,0
2007-10-01,0.0072391541983923965,0.0072391541983923965,0.0,0.0,0,0
2007-10-02,-0.002376699990407874,-0.002376699990407874,0.0,0.0,0,0
2007-10-03,-0.0025265741335036463,-0.0025265741335036463,0.0,0.0,0,0
2007-10-04,0.0034160344770159997,0.0034160344770159997,0.0,0.0,0,0
2007-10-05,0.005545358828512046,0.005545358828512046,0.0,0.0,0,0
2007-10-07,0.0,0.0,0.0,0.0,0,0
2007-10-08,-0.0029424615725258574,-0.0029424615725258574,0.0,0.0,0,0
2007-10-09,0.005977945558771976,0.005977945558771976,0.0,0.0,0,0
2007-10-10,0.00026681942712678154,0.00026681942712678154,0.0,0.0,0,0
2007-10-11,0.0017896954262362995,0.0017896954262362995,0.0,0.0,0,0
2007-10-12,0.0007968493926687188,0.0007968493926687188,0.0,0.0,0,0
2007-10-14,0.0,0.0,0.0,0.0,0,0
2007-10-15,-0.0012069221824344864,-0.0012069221824344864,0.0,0.0,0,0
2007-10-16,-0.00280726295467377,-0.00280726295467377,0.0,0.0,0,0
2007-10-17,-0.0013924699753327793,-0.0013924699753327793,0.0,0.0,0,0
2007-10-18,-0.0006938787688068009,-0.0006938787688068009,0.0,0.0,0,0
2007-10-19,-0.013999270832211799,-0.013999270832211799,0.0,0.0,0,0
2007-10-21,0.0,0.0,0.0,0.0,0,0
2007-10-22,-0.003338877707624643,-0.003338877707624643,0.0,0.0,0,0
2007-10-23,0.007036496154937118,0.007036496154937118,0.0,0.0,0,0
2007-10-24,0.0011018438722189695,0.0011018438722189695,0.0,0.0,0,0
2007-10-25,-0.0037166877760747984,-0.0037166877760747984,0.0,0.0,0,0
2007-10-26,0.011612329822602584,0.011612329822602584,0.0,0.0,0,0
2007-10-28,0.0,0.0,0.0,0.0,0,0
2007-10-29,0.006306494653244083,0.006306494653244083,0.0,0.0,0,0
2007-10-30,-0.003508066426744301,-0.003508066426744301,0.0,0.0,0,0
2007-10-31,0.011613522946041434,0.011613522946041434,0.0,0.0,0,0
2007-11-01,-0.016489198815411187,-0.016489198815411187,0.0,0.0,0,0
2007-11-02,0.0013531255939162091,0.0013531255939162091,0.0,0.0,0,0
2007-11-04,0.0,0.0,0.0,0.0,0,0
2007-11-05,-0.005715492587544077,-0.005715492587544077,0.0,0.0,0,0
2007-11-06,0.010512441493290621,0.010512441493290621,0.0,0.0,0,0
2007-11-07,-0.012527979926877916,-0.012527979926877916,0.0,0.0,0,0
2007-11-08,-0.00474083320722941,-0.00474083320722941,0.0,0.0,0,0
2007-11-09,-0.006295190862957321,-0.006295190862957321,0.0,0.0,0,0
2007-11-11,0.0,0.0,0.0,0.0,0,0
2007-11-12,-0.016973900283106292,-0.016973900283106292,0.0,0.0,0,0
2007-11-13,0.014471201289301948,0.014471201289301948,0.0,0.0,0,0
2007-11-14,0.0046721324358339625,0.0046721324358339625,0.0,0.0,0,0
2007-11-15,-0.01305530949923035,-0.01305530949923035,0.0,0.0,0,0
2007-11-16,-0.001809228115980978,-0.001809228115980978,0.0,0.0,0,0
2007-11-18,0.0,0.0,0.0,0.0,0,0
2007-11-19,-0.010024964904414102,-0.010024964904414102,0.0,0.0,0,0
2007-11-20,0.008379560762394106,0.008379560762394106,0.0,0.0,0,0
2007-11-21,-0.00945777558995674,-0.00945777558995674,0.0,0.0,0,0
2007-11-22,-0.003654916492991118,-0.003654916492991118,0.0,0.0,0,0
2007-11-23,0.01494509353419956,0.01494509353419956,0.0,0.0,0,0
2007-11-25,0.0,0.0,0.0,0.0,0,0
2007-11-26,-0.011537924485382234,-0.011537924485382234,0.0,0.0,0,0
2007-11-27,0.0011529531492627159,0.0011529531492627159,0.0,0.0,0,0
2007-11-28,0.008913147532732117,0.008913147532732117,0.0,0.0,0,0
2007-11-29,0.003404485375802699,0.003404485375802699,0.0,0.0,0,0
2007-11-30,-0.0004222444232735951,-0.0004222444232735951,0.0,0.0,0,0
2007-12-02,0.0,0.0,0.0,0.0,0,0
2007-12-03,0.0007695810352664347,0.0007695810352664347,0.0,0.0,0,0
2007-12-04,-0.001982460809156788,-0.001982460809156788,0.0,0.0,0,0
2007-12-05,0.010075618570238908,0.010075618570238908,0.0,0.0,0,0
2007-12-06,0.009936984654513382,0.009936984654513382,0.0,0.0,0,0
2007-12-07,-0.0019049751937531573,-0.0019049751937531573,0.0,0.0,0,0
2007-12-09,0.0,0.0,0.0,0.0,0,0
2007-12-10,0.010158821080097373,0.010158821080097373,0.0,0.0,0,0
2007-12-11,-0.01493936353378788,-0.01493936353378788,0.0,0.0,0,0
2007-12-12,0.00450549800929676,0.00450549800929676,0.0,0.0,0,0
2007-12-13,-0.011325306382975069,-0.011325306382975069,0.0,0.0,0,0
2007-12-14,-0.0071764048847489945,-0.0071764048847489945,0.0,0.0,0,0
2007-12-16,0.0,0.0,0.0,0.0,0,0
2007-12-17,-0.011107946665360642,-0.011107946665360642,0.0,0.0,0,0
2007-12-18,0.005838477002170261,0.005838477002170261,0.0,0.0,0,0
2007-12-19,0.003481666483623933,0.003481666483623933,0.0,0.0,0,0
2007-12-20,0.0038264711409984604,0.0038264711409984604,0.0,0.0,0,0
2007-12-21,0.011786831327644123,0.011786831327644123,0.0,0.0,0,0
2007-12-23,0.0,0.0,0.0,0.0,0,0
2007-12-24,0.008693204069955487,0.008693204069955487,0.0,0.0,0,0
2007-12-25,-0.00013756256469243564,-0.00013756256469243564,0.0,0.0,0,0
2007-12-26,0.004015943041107453,0.004015943041107453,0.0,0.0,0,0
2007-12-27,-0.0040189850131026085,-0.0040189850131026085,0.0,0.0,0,0
2007-12-28,0.0024644005532107136,0.002555677548279475,0.1825539901375226,9.12769950687613e-05,1,1
2007-12-30,0.0,0.0,0.0,0.0,0,0
2007-12-31,-0.002230058676803315,-0.002230058676803315,0.0,0.0,0,0
2008-01-01,-1.3346524897285898e-05,-1.3346524897285898e-05,0.0,0.0,0,0
2008-01-02,0.0003406392873853245,0.0003406392873853245,0.0,0.0,0,0
2008-01-03,-0.0014945248293325444,-0.0014945248293325444,0.0,0.0,0,0
2008-01-04,-0.013787586241903385,-0.013787586241903385,0.0,0.0,0,0
2008-01-06,0.0,0.0,0.0,0.0,0,0
2008-01-07,0.0018076467981338674,0.0018076467981338674,0.0,0.0,0,0
2008-01-08,-0.005589105161071213,-0.005589105161071213,0.0,0.0,0,0
2008-01-09,0.008523754858317387,0.008523754858317387,0.0,0.0,0,0
2008-01-10,0.007421384144349156,0.007421384144349156,0.0,0.0,0,0
2008-01-11,-0.004570128956632031,-0.004570128956632031,0.0,0.0,0,0
2008-01-13,0.0,0.0,0.0,0.0,0,0
2008-01-14,0.006516089154306219,0.006516089154306219,0.0,0.0,0,0
2008-01-15,-0.015861390324785157,-0.015861390324785157,0.0,0.0,0,0
2008-01-16,-0.0065500648132502375,-0.0065500648132502375,0.0,0.0,0,0
2008-01-17,-0.01210335164784474,-0.01210335164784474,0.0,0.0,0,0
2008-01-18,-0.0008627650090141651,-0.0008627650090141651,0.0,0.0,0,0
2008-01-20,0.0,0.0,0.0,0.0,0,0
2008-01-21,-0.0093347659324485,-0.0093347659324485,0.0,0.0,0,0
2008-01-22,-0.0008706083410787359,-0.0008706083410787359,0.0,0.0,0,0
2008-01-23,0.019895093707954562,0.019895093707954562,0.0,0.0,0,0
2008-01-24,0.006388558700710187,0.006388558700710187,0.0,0.0,0,0
2008-01-25,-0.0036032124900642845,-0.0036032124900642845,0.0,0.0,0,0
2008-01-27,0.0,0.0,0.0,0.0,0,0
2008-01-28,0.007845023626211428,0.007845023626211428,0.0,0.0,0,0
2008-01-29,0.0027196728190347214,0.0027196728190347214,0.0,0.0,0,0
2008-01-30,-0.004507258075088611,-0.004507258075088611,0.0,0.0,0,0
2008-01-31,0.008982940169181556,0.008982940169181556,0.0,0.0,0,0
2008-02-01,0.003941431262641705,0.003941431262641705,0.0,0.0,0,0
2008-02-03,0.0,0.0,0.0,0.0,0,0
2008-02-04,-0.0015555019537004252,-0.0015555019537004252,0.0,0.0,0,0
2008-02-05,-0.01970410165240957,-0.01970410165240957,0.0,0.0,0,0
2008-02-06,-0.0037889799884180723,-0.0037889799884180723,0.0,0.0,0,0
2008-02-07,0.007508227881834016,0.007508227881834016,0.0,0.0,0,0
2008-02-08,-0.001213444332860968,-0.001213444332860968,0.0,0.0,0,0
2008-02-10,0.0,0.0,0.0,0.0,0,0
2008-02-11,0.002260285788554287,0.002260285788554287,0.0,0.0,0,0
2008-02-12,0.0007115650305912198,0.0007115650305912198,0.0,0.0,0,0
2008-02-13,0.005131201071862208,0.005131201071862208,0.0,0.0,0,0
2008-02-14,-0.005916298262217154,-0.005916298262217154,0.0,0.0,0,0
2008-02-15,-0.0008484443992355116,-0.0008484443992355116,0.0,0.0,0,0
2008-02-17,0.0,0.0,0.0,0.0,0,0
2008-02-18,0.0018344895065633246,0.0018344895065633246,0.0,0.0,0,0
2008-02-19,0.005000991239972774,0.005000991239972774,0.0,0.0,0,0
2008-02-20,0.005963631411779116,0.005963631411779116,0.0,0.0,0,0
2008-02-21,-0.0042567487232561384,-0.0042567487232561384,0.0,0.0,0,0
2008-02-22,0.002908211522442878,0.002908211522442878,0.0,0.0,0,0
2008-02-24,0.0,0.0,0.0,0.0,0,0
2008-02-25,0.005999356350127888,0.005999356350127888,0.0,0.0,0,0
2008-02-26,0.006213991123968625,0.006213991123968625,0.0,0.0,0,0
2008-02-27,0.004674939249720598,0.004674939249720598,0.0,0.0,0,0
2008-02-28,-0.000244080495347195,-0.000244080495347195,0.0,0.0,0,0
2008-02-29,-0.010537089477300603,-0.010537089477300603,0.0,0.0,0,0
2008-03-02,0.0,0.0,0.0,0.0,0,0
2008-03-03,0.0038653865248211576,0.0038653865248211576,0.0,0.0,0,0
2008-03-04,-0.00905607532752666,-0.00905607532752666,0.0,0.0,0,0
2008-03-05,0.008812304426398528,0.008812304426398528,0.0,0.0,0,0
2008-03-06,-0.014805064253288217,-0.014805064253288217,0.0,0.0,0,0
2008-03-07,-0.0040393805810547195,-0.0040393805810547195,0.0,0.0,0,0
2008-03-09,0.0,0.0,0.0,0.0,0,0
2008-03-10,-0.011061442255141198,-0.011061442255141198,0.0,0.0,0,0
2008-03-11,0.018985706076986308,0.018985706076986308,0.0,0.0,0,0
2008-03-12,-0.001066634110212817,-0.001066634110212817,0.0,0.0,0,0
2008-03-13,0.003598093779879525,0.003598093779879525,0.0,0.0,0,0
2008-03-14,-0.007675652538452381,-0.007675652538452381,0.0,0.0,0,0
2008-03-16,0.0,0.0,0.0,0.0,0,0
2008-03-17,-0.007764523593668005,-0.007764523593668005,0.0,0.0,0,0
2008-03-18,0.012682177930524055,0.012682177930524055,0.0,0.0,0,0
2008-03-19,-0.01836633763998019,-0.01836633763998019,0.0,0.0,0,0
2008-03-20,0.0028147687138098568,0.0028147687138098568,0.0,0.0,0,0
2008-03-21,0.004216543988529445,0.004216543988529445,0.0,0.0,0,0
2008-03-23,0.0,0.0,0.0,0.0,0,0
2008-03-24,0.0024959452067646777,0.0024959452067646777,0.0,0.0,0,0
2008-03-25,0.009985755246348904,0.009985755246348904,0.0,0.0,0,0
2008-03-26,-0.0011573492448924828,-0.0011573492448924828,0.0,0.0,0,0
2008-03-27,-0.008440134466500925,-0.008440134466500925,0.0,0.0,0,0
2008-03-28,-0.005870157705188288,-0.005870157705188288,0.0,0.0,0,0
2008-03-30,0.0,0.0,0.0,0.0,0,0
2008-03-31,-0.004581097516658011,-0.004581097516658011,0.0,0.0,0,0
2008-04-01,0.008614100683565742,0.008614100683565742,0.0,0.0,0,0
2008-04-02,0.006000901666358981,0.006000901666358981,0.0,0.0,0,0
2008-04-03,0.004300071523765729,0.004300071523765729,0.0,0.0,0,0
2008-04-04,0.0026396909957337464,0.0026396909957337464,0.0,0.0,0,0
2008-04-06,0.0,0.0,0.0,0.0,0,0
2008-04-07,0.005000001676789104,0.005000001676789104,0.0,0.0,0,0
2008-04-08,-0.005630290347118675,-0.005630290347118675,0.0,0.0,0,0
2008-04-09,-0.001990475673743647,-0.001990475673743647,0.0,0.0,0,0
2008-04-10,0.0007775804784952417,0.0007775804784952417,0.0,0.0,0,0
2008-04-11,-0.008292575660866223,-0.008292575660866223,0.0,0.0,0,0
2008-04-13,0.0,0.0,0.0,0.0,0,0
2008-04-14,-0.006471755816830419,-0.006471755816830419,0.0,0.0,0,0
2008-04-15,0.004397937756985197,0.004397937756985197,0.0,0.0,0,0
2008-04-16,0.015547638527828788,0.015547638527828788,0.0,0.0,0,0
2008-04-17,-0.0010101732394359455,-0.0010101732394359455,0.0,0.0,0,0
2008-04-18,0.0004910325181356592,0.0004910325181356592,0.0,0.0,0,0
2008-04-21,-0.0024453608541004186,-0.0024453608541004186,0.0,0.0,0,0
2008-04-22,-0.0029864663765832937,-0.0029864663765832937,0.0,0.0,0,0
2008-04-23,0.0007905190732354834,0.0007905190732354834,0.0,0.0,0,0
2008-04-24,0.0027814972501861686,0.0027814972501861686,0.0,0.0,0,0
2008-04-25,0.004257261936669294,0.004257261936669294,0.0,0.0,0,0
2008-04-27,0.0,0.0,0.0,0.0,0,0
2008-04-28,0.0009897997646060573,0.0009897997646060573,0.0,0.0,0,0
2008-04-29,-0.007767798500540547,-0.007767798500540547,0.0,0.0,0,0
2008-04-30,0.0013352212311449822,0.0013352212311449822,0.0,0.0,0,0
2008-05-01,0.0030532290397967433,0.0030532290397967433,0.0,0.0,0,0
2008-05-02,0.0032034415873442032,0.0032034415873442032,0.0,0.0,0,0
2008-05-04,0.0,0.0,0.0,0.0,0,0
2008-05-05,0.0031664664358582433,0.0031664664358582433,0.0,0.0,0,0
2008-05-06,0.0038359996473197734,0.0038359996473197734,0.0,0.0,0,0
2008-05-07,-0.013325045914014313,-0.013325045914014313,0.0,0.0,0,0
2008-05-08,0.005947109007789962,0.005947109007789962,0.0,0.0,0,0
2008-05-09,-0.0040680928523047,-0.0040680928523047,0.0,0.0,0,0
2008-05-11,0.0,0.0,0.0,0.0,0,0
2008-05-12,0.008073190457330424,0.008073190457330424,0.0,0.0,0,0
2008-05-13,-0.004918296780825154,-0.004918296780825154,0.0,0.0,0,0
2008-05-14,0.002710450906571746,0.002710450906571746,0.0,0.0,0,0
2008-05-15,0.010513041634937633,0.010513041634937633,0.0,0.0,0,0
2008-05-16,0.004391841700021504,0.004391841700021504,0.0,0.0,0,0
2008-05-18,0.0,0.0,0.0,0.0,0,0
2008-05-19,0.0013540996906643349,0.0013540996906643349,0.0,0.0,0,0
2008-05-20,-0.0024785605259779854,-0.0024785605259779854,0.0,0.0,0,0
2008-05-21,-0.005787606697707944,-0.005787606697707944,0.0,0.0,0,0
2008-05-22,-0.00274192362284295,-0.00274192362284295,0.0,0.0,0,0
2008-05-23,-0.003930795419500353,-0.003930795419500353,0.0,0.0,0,0
2008-05-25,0.0,0.0,0.0,0.0,0,0
2008-05-26,-0.001332104599696915,-0.001332104599696915,0.0,0.0,0,0
2008-05-27,-0.0027116642126042054,-0.0027116642126042054,0.0,0.0,0,0
2008-05-28,0.00016569901694134123,0.00016569901694134123,0.0,0.0,0,0
2008-05-29,-0.003340177429008332,-0.003340177429008332,0.0,0.0,0,0
2008-05-30,0.0038673825559652694,0.0038673825559652694,0.0,0.0,0,0
2008-06-01,0.0,0.0,0.0,0.0,0,0
2008-06-02,-0.003759318290677401,-0.003759318290677401,0.0,0.0,0,0
2008-06-03,-0.004523695516592523,-0.004523695516592523,0.0,0.0,0,0
2008-06-04,0.00027985650171167897,0.00027985650171167897,0.0,0.0,0,0
2008-06-05,0.008611369520710083,0.008611369520710083,0.0,0.0,0,0
2008-06-06,-0.010210597950062896,-0.010210597950062896,0.0,0.0,0,0
2008-06-09,-0.006570198684411993,-0.006570198684411993,0.0,0.0,0,0
2008-06-10,-0.011043144442713973,-0.011043144442713973,0.0,0.0,0,0
2008-06-11,-0.00525710836147496,-0.00525710836147496,0.0,0.0,0,0
2008-06-12,-0.004045420953658417,-0.004045420953658417,0.0,0.0,0,0
2008-06-13,0.007930130198931467,0.007930130198931467,0.0,0.0,0,0
2008-06-15,0.0,0.0,0.0,0.0,0,0
2008-06-16,0.006770361345068424,0.006770361345068424,0.0,0.0,0,0
2008-06-17,-0.0069908573194905205,-0.0069908573194905205,0.0,0.0,0,0
2008-06-18,0.0005906782187971001,0.0005906782187971001,0.0,0.0,0,0
2008-06-19,0.0012116616946667425,0.0012116616946667425,0.0,0.0,0,0
2008-06-20,-0.00868072874542008,-0.00868072874542008,0.0,0.0,0,0
2008-06-22,0.0,0.0,0.0,0.0,0,0
2008-06-23,-0.008869498777395284,-0.008869498777395284,0.0,0.0,0,0
2008-06-24,0.0010046929500468456,0.0010046929500468456,0.0,0.0,0,0
2008-06-25,0.004294773990827666,0.004294773990827666,0.0,0.0,0,0
2008-06-26,-0.006506035268748176,-0.006506035268748176,0.0,0.0,0,0
2008-06-27,-0.001436531865711395,-0.001436531865711395,0.0,0.0,0,0
2008-06-29,0.0,0.0,0.0,0.0,0,0
2008-06-30,-0.00038095775110665,-0.00038095775110665,0.0,0.0,0,0
2008-07-01,0.005904138996735233,0.005904138996735233,0.0,0.0,0,0
2008-07-02,-0.007462973930127618,-0.007462973930127618,0.0,0.0,0,0
